ID,PARAM,Date,Flow,SYM
08LA001,1,1914/05/27,595,
08LA001,1,1914/05/28,561,
08LA001,1,1914/05/29,530,
08LA001,1,1914/05/30,493,
08LA001,1,1914/05/31,470,
08LA001,1,1914/06/01,411,
08LA001,1,1914/06/02,481,
08LA001,1,1914/06/03,566,
08LA001,1,1914/06/04,646,
08LA001,1,1914/06/05,665,
08LA001,1,1914/06/06,629,
08LA001,1,1914/06/07,609,
08LA001,1,1914/06/08,578,
08LA001,1,1914/06/09,555,
08LA001,1,1914/06/10,555,
08LA001,1,1914/06/11,555,
08LA001,1,1914/06/12,555,
08LA001,1,1914/06/13,555,
08LA001,1,1914/06/14,578,
08LA001,1,1914/06/15,640,
08LA001,1,1914/06/16,716,
08LA001,1,1914/06/17,779,
08LA001,1,1914/06/18,793,
08LA001,1,1914/06/19,773,
08LA001,1,1914/06/20,742,
08LA001,1,1914/06/21,716,
08LA001,1,1914/06/22,680,
08LA001,1,1914/06/23,640,
08LA001,1,1914/06/24,589,
08LA001,1,1914/06/25,555,
08LA001,1,1914/06/26,541,
08LA001,1,1914/06/27,541,
08LA001,1,1914/06/28,555,
08LA001,1,1914/06/29,566,
08LA001,1,1914/06/30,578,
08LA001,1,1914/07/01,589,
08LA001,1,1914/07/02,629,
08LA001,1,1914/07/03,640,
08LA001,1,1914/07/04,640,
08LA001,1,1914/07/05,654,
08LA001,1,1914/07/06,654,
08LA001,1,1914/07/07,629,
08LA001,1,1914/07/08,603,
08LA001,1,1914/07/09,566,
08LA001,1,1914/07/10,555,
08LA001,1,1914/07/11,555,
08LA001,1,1914/07/12,555,
08LA001,1,1914/07/13,578,
08LA001,1,1914/07/14,603,
08LA001,1,1914/07/15,640,
08LA001,1,1914/07/16,640,
08LA001,1,1914/07/17,603,
08LA001,1,1914/07/18,555,
08LA001,1,1914/07/19,530,
08LA001,1,1914/07/20,507,
08LA001,1,1914/07/21,493,
08LA001,1,1914/07/22,470,
08LA001,1,1914/07/23,470,
08LA001,1,1914/07/24,470,
08LA001,1,1914/07/25,459,
08LA001,1,1914/07/26,459,
08LA001,1,1914/07/27,445,
08LA001,1,1914/07/28,422,
08LA001,1,1914/07/29,411,
08LA001,1,1914/07/30,399,
08LA001,1,1914/07/31,388,
08LA001,1,1914/08/01,374,
08LA001,1,1914/08/02,365,
08LA001,1,1914/08/03,365,
08LA001,1,1914/08/04,354,
08LA001,1,1914/08/05,354,
08LA001,1,1914/08/06,343,
08LA001,1,1914/08/07,343,
08LA001,1,1914/08/08,343,
08LA001,1,1914/08/09,331,
08LA001,1,1914/08/10,297,
08LA001,1,1914/08/11,289,
08LA001,1,1914/08/12,266,
08LA001,1,1914/08/13,246,
08LA001,1,1914/08/14,236,
08LA001,1,1914/08/15,236,
08LA001,1,1914/08/16,236,
08LA001,1,1914/08/17,236,
08LA001,1,1914/08/18,219,
08LA001,1,1914/08/19,232,
08LA001,1,1914/08/20,232,
08LA001,1,1914/08/21,223,
08LA001,1,1914/08/22,223,
08LA001,1,1914/08/23,215,
08LA001,1,1914/08/24,215,
08LA001,1,1914/08/25,206,
08LA001,1,1914/08/26,199,
08LA001,1,1914/08/27,199,
08LA001,1,1914/08/28,206,
08LA001,1,1914/08/29,206,
08LA001,1,1914/08/30,206,
08LA001,1,1914/08/31,199,
08LA001,1,1914/09/01,199,
08LA001,1,1914/09/02,199,
08LA001,1,1914/09/03,191,
08LA001,1,1914/09/04,183,
08LA001,1,1914/09/05,176,
08LA001,1,1914/09/06,176,
08LA001,1,1914/09/07,176,
08LA001,1,1914/09/08,176,
08LA001,1,1914/09/09,183,
08LA001,1,1914/09/10,183,
08LA001,1,1914/09/11,191,
08LA001,1,1914/09/12,176,
08LA001,1,1914/09/13,163,
08LA001,1,1914/09/14,152,
08LA001,1,1914/09/15,142,
08LA001,1,1914/09/16,138,
08LA001,1,1914/09/17,138,
08LA001,1,1914/09/18,140,
08LA001,1,1914/09/19,154,
08LA001,1,1914/09/20,166,
08LA001,1,1914/09/21,173,
08LA001,1,1914/09/22,173,
08LA001,1,1914/09/23,173,
08LA001,1,1914/09/24,180,
08LA001,1,1914/09/25,180,
08LA001,1,1914/09/26,195,
08LA001,1,1914/09/27,210,
08LA001,1,1914/09/28,227,
08LA001,1,1914/09/29,266,
08LA001,1,1914/09/30,289,
08LA001,1,1914/10/01,289,
08LA001,1,1914/10/02,289,
08LA001,1,1914/10/03,266,
08LA001,1,1914/10/04,246,
08LA001,1,1914/10/05,219,
08LA001,1,1914/10/06,202,
08LA001,1,1914/10/07,187,
08LA001,1,1914/10/08,173,
08LA001,1,1914/10/09,166,
08LA001,1,1914/10/10,160,
08LA001,1,1914/10/11,154,
08LA001,1,1914/10/12,150,
08LA001,1,1914/10/13,144,
08LA001,1,1914/10/14,140,
08LA001,1,1914/10/15,136,
08LA001,1,1914/10/16,131,
08LA001,1,1914/10/17,136,
08LA001,1,1914/10/18,144,
08LA001,1,1914/10/19,154,
08LA001,1,1914/10/20,160,
08LA001,1,1914/10/21,160,
08LA001,1,1914/10/22,154,
08LA001,1,1914/10/23,150,
08LA001,1,1914/10/24,150,
08LA001,1,1914/10/25,144,
08LA001,1,1914/10/26,144,
08LA001,1,1914/10/27,140,
08LA001,1,1914/10/28,136,
08LA001,1,1914/10/29,131,
08LA001,1,1914/10/30,131,
08LA001,1,1914/10/31,131,
08LA001,1,1914/11/01,140,
08LA001,1,1914/11/02,144,
08LA001,1,1914/11/03,150,
08LA001,1,1914/11/04,144,
08LA001,1,1914/11/05,140,
08LA001,1,1914/11/06,136,
08LA001,1,1914/11/07,131,
08LA001,1,1914/11/08,131,
08LA001,1,1914/11/09,127,
08LA001,1,1914/11/10,127,
08LA001,1,1914/11/11,123,
08LA001,1,1914/11/12,123,
08LA001,1,1914/11/13,120,
08LA001,1,1914/11/14,116,
08LA001,1,1914/11/15,113,
08LA001,1,1914/11/16,110,
08LA001,1,1914/11/17,110,
08LA001,1,1914/11/18,106,
08LA001,1,1914/11/19,106,
08LA001,1,1914/11/20,103,
08LA001,1,1914/11/21,103,
08LA001,1,1914/11/22,103,
08LA001,1,1914/11/23,103,
08LA001,1,1914/11/24,103,
08LA001,1,1914/11/25,103,
08LA001,1,1914/11/26,102,
08LA001,1,1914/11/27,102,
08LA001,1,1914/11/28,102,
08LA001,1,1914/11/29,103,
08LA001,1,1914/11/30,103,
08LA001,1,1914/12/01,102,
08LA001,1,1914/12/02,98.8,
08LA001,1,1914/12/03,98.8,
08LA001,1,1914/12/04,98.8,
08LA001,1,1914/12/05,98.8,
08LA001,1,1914/12/06,96.3,
08LA001,1,1914/12/07,96.3,
08LA001,1,1914/12/08,93.4,
08LA001,1,1914/12/09,90.6,
08LA001,1,1914/12/10,88.1,
08LA001,1,1914/12/11,85.5,
08LA001,1,1914/12/12,85.5,
08LA001,1,1914/12/13,85.5,
08LA001,1,1914/12/14,85.5,
08LA001,1,1914/12/15,82.7,
08LA001,1,1914/12/16,82.7,
08LA001,1,1914/12/17,82.7,
08LA001,1,1914/12/18,82.7,
08LA001,1,1914/12/19,82.7,
08LA001,1,1914/12/20,82.7,
08LA001,1,1914/12/21,82.7,
08LA001,1,1914/12/22,85.5,
08LA001,1,1914/12/23,85.5,
08LA001,1,1914/12/24,82.7,
08LA001,1,1914/12/25,82.7,
08LA001,1,1914/12/26,79.9,
08LA001,1,1914/12/27,79.9,
08LA001,1,1914/12/28,77,
08LA001,1,1914/12/29,77,
08LA001,1,1914/12/30,77,
08LA001,1,1914/12/31,77,
08LA001,1,1915/01/01,49.3,
08LA001,1,1915/01/02,49.3,
08LA001,1,1915/01/03,49.3,
08LA001,1,1915/01/04,45.3,
08LA001,1,1915/01/05,45.3,
08LA001,1,1915/01/06,45.3,
08LA001,1,1915/01/07,45.3,
08LA001,1,1915/01/08,49.3,
08LA001,1,1915/01/09,49.3,
08LA001,1,1915/01/10,49.3,
08LA001,1,1915/01/11,49.3,
08LA001,1,1915/01/12,47,
08LA001,1,1915/01/13,49.3,
08LA001,1,1915/01/14,45.3,
08LA001,1,1915/01/15,45.3,
08LA001,1,1915/01/16,45.3,
08LA001,1,1915/01/17,40.8,
08LA001,1,1915/01/18,40.8,
08LA001,1,1915/01/19,37.7,
08LA001,1,1915/01/20,37.7,
08LA001,1,1915/01/21,37.7,
08LA001,1,1915/01/22,34.8,
08LA001,1,1915/01/23,34.8,
08LA001,1,1915/01/24,32,
08LA001,1,1915/01/25,32,
08LA001,1,1915/01/26,32,
08LA001,1,1915/01/27,32,
08LA001,1,1915/01/28,29.4,
08LA001,1,1915/01/29,29.4,
08LA001,1,1915/01/30,29.4,
08LA001,1,1915/01/31,29.4,
08LA001,1,1915/02/01,32,
08LA001,1,1915/02/02,34.8,
08LA001,1,1915/02/03,34.8,
08LA001,1,1915/02/04,37.7,
08LA001,1,1915/02/05,37.7,
08LA001,1,1915/02/06,37.7,
08LA001,1,1915/02/07,37.7,
08LA001,1,1915/02/08,37.7,
08LA001,1,1915/02/09,37.7,
08LA001,1,1915/02/10,37.7,
08LA001,1,1915/02/11,34.8,
08LA001,1,1915/02/12,34.8,
08LA001,1,1915/02/13,34.8,
08LA001,1,1915/02/14,32,
08LA001,1,1915/02/15,32,
08LA001,1,1915/02/16,32,
08LA001,1,1915/02/17,32,
08LA001,1,1915/02/18,32,
08LA001,1,1915/02/19,32,
08LA001,1,1915/02/20,32,
08LA001,1,1915/02/21,29.4,
08LA001,1,1915/02/22,29.4,
08LA001,1,1915/02/23,29.4,
08LA001,1,1915/02/24,29.4,
08LA001,1,1915/02/25,29.4,
08LA001,1,1915/02/26,26.9,
08LA001,1,1915/02/27,26.9,
08LA001,1,1915/02/28,26.9,
08LA001,1,1915/03/01,26.9,
08LA001,1,1915/03/02,26.9,
08LA001,1,1915/03/03,26.9,
08LA001,1,1915/03/04,26.9,
08LA001,1,1915/03/05,29.4,
08LA001,1,1915/03/06,29.4,
08LA001,1,1915/03/07,29.4,
08LA001,1,1915/03/08,29.4,
08LA001,1,1915/03/09,29.4,
08LA001,1,1915/03/10,29.4,
08LA001,1,1915/03/11,29.4,
08LA001,1,1915/03/12,29.4,
08LA001,1,1915/03/13,29.4,
08LA001,1,1915/03/14,32.3,
08LA001,1,1915/03/15,34.8,
08LA001,1,1915/03/16,36.2,
08LA001,1,1915/03/17,34.8,
08LA001,1,1915/03/18,37.7,
08LA001,1,1915/03/19,37.7,
08LA001,1,1915/03/20,40.8,
08LA001,1,1915/03/21,43.9,
08LA001,1,1915/03/22,47,
08LA001,1,1915/03/23,47,
08LA001,1,1915/03/24,50.1,
08LA001,1,1915/03/25,50.1,
08LA001,1,1915/03/26,50.1,
08LA001,1,1915/03/27,50.1,
08LA001,1,1915/03/28,53.2,
08LA001,1,1915/03/29,53.2,
08LA001,1,1915/03/30,56.6,
08LA001,1,1915/03/31,60,
08LA001,1,1915/04/01,67.4,
08LA001,1,1915/04/02,79,
08LA001,1,1915/04/03,94.9,
08LA001,1,1915/04/04,125,
08LA001,1,1915/04/05,134,
08LA001,1,1915/04/06,139,
08LA001,1,1915/04/07,144,
08LA001,1,1915/04/08,151,
08LA001,1,1915/04/09,151,
08LA001,1,1915/04/10,148,
08LA001,1,1915/04/11,148,
08LA001,1,1915/04/12,159,
08LA001,1,1915/04/13,174,
08LA001,1,1915/04/14,180,
08LA001,1,1915/04/15,185,
08LA001,1,1915/04/16,191,
08LA001,1,1915/04/17,203,
08LA001,1,1915/04/18,216,
08LA001,1,1915/04/19,222,
08LA001,1,1915/04/20,236,
08LA001,1,1915/04/21,244,
08LA001,1,1915/04/22,236,
08LA001,1,1915/04/23,236,
08LA001,1,1915/04/24,236,
08LA001,1,1915/04/25,240,
08LA001,1,1915/04/26,244,
08LA001,1,1915/04/27,247,
08LA001,1,1915/04/28,247,
08LA001,1,1915/04/29,259,
08LA001,1,1915/04/30,272,
08LA001,1,1915/05/01,272,
08LA001,1,1915/05/02,272,
08LA001,1,1915/05/03,276,
08LA001,1,1915/05/04,283,
08LA001,1,1915/05/05,300,
08LA001,1,1915/05/06,328,
08LA001,1,1915/05/07,360,
08LA001,1,1915/05/08,405,
08LA001,1,1915/05/09,442,
08LA001,1,1915/05/10,507,
08LA001,1,1915/05/11,549,
08LA001,1,1915/05/12,518,
08LA001,1,1915/05/13,498,
08LA001,1,1915/05/14,493,
08LA001,1,1915/05/15,484,
08LA001,1,1915/05/16,479,
08LA001,1,1915/05/17,464,
08LA001,1,1915/05/18,453,
08LA001,1,1915/05/19,464,
08LA001,1,1915/05/20,510,
08LA001,1,1915/05/21,524,
08LA001,1,1915/05/22,552,
08LA001,1,1915/05/23,569,
08LA001,1,1915/05/24,564,
08LA001,1,1915/05/25,552,
08LA001,1,1915/05/26,552,
08LA001,1,1915/05/27,538,
08LA001,1,1915/05/28,538,
08LA001,1,1915/05/29,532,
08LA001,1,1915/05/30,498,
08LA001,1,1915/05/31,473,
08LA001,1,1915/06/01,464,
08LA001,1,1915/06/02,453,
08LA001,1,1915/06/03,433,
08LA001,1,1915/06/04,425,
08LA001,1,1915/06/05,419,
08LA001,1,1915/06/06,430,
08LA001,1,1915/06/07,450,
08LA001,1,1915/06/08,439,
08LA001,1,1915/06/09,425,
08LA001,1,1915/06/10,394,
08LA001,1,1915/06/11,377,
08LA001,1,1915/06/12,365,
08LA001,1,1915/06/13,357,
08LA001,1,1915/06/14,351,
08LA001,1,1915/06/15,365,
08LA001,1,1915/06/16,385,
08LA001,1,1915/06/17,413,
08LA001,1,1915/06/18,419,
08LA001,1,1915/06/19,425,
08LA001,1,1915/06/20,413,
08LA001,1,1915/06/21,413,
08LA001,1,1915/06/22,394,
08LA001,1,1915/06/23,385,
08LA001,1,1915/06/24,394,
08LA001,1,1915/06/25,399,
08LA001,1,1915/06/26,445,
08LA001,1,1915/06/27,464,
08LA001,1,1915/06/28,445,
08LA001,1,1915/06/29,430,
08LA001,1,1915/06/30,413,
08LA001,1,1915/07/01,411,
08LA001,1,1915/07/02,405,
08LA001,1,1915/07/03,405,
08LA001,1,1915/07/04,413,
08LA001,1,1915/07/05,413,
08LA001,1,1915/07/06,419,
08LA001,1,1915/07/07,425,
08LA001,1,1915/07/08,425,
08LA001,1,1915/07/09,433,
08LA001,1,1915/07/10,453,
08LA001,1,1915/07/11,453,
08LA001,1,1915/07/12,450,
08LA001,1,1915/07/13,445,
08LA001,1,1915/07/14,473,
08LA001,1,1915/07/15,504,
08LA001,1,1915/07/16,532,
08LA001,1,1915/07/17,532,
08LA001,1,1915/07/18,504,
08LA001,1,1915/07/19,484,
08LA001,1,1915/07/20,464,
08LA001,1,1915/07/21,453,
08LA001,1,1915/07/22,445,
08LA001,1,1915/07/23,439,
08LA001,1,1915/07/24,433,
08LA001,1,1915/07/25,430,
08LA001,1,1915/07/26,425,
08LA001,1,1915/07/27,419,
08LA001,1,1915/07/28,419,
08LA001,1,1915/07/29,413,
08LA001,1,1915/07/30,413,
08LA001,1,1915/07/31,419,
08LA001,1,1915/08/01,425,
08LA001,1,1915/08/02,445,
08LA001,1,1915/08/03,450,
08LA001,1,1915/08/04,450,
08LA001,1,1915/08/05,433,
08LA001,1,1915/08/06,425,
08LA001,1,1915/08/07,413,
08LA001,1,1915/08/08,405,
08LA001,1,1915/08/09,405,
08LA001,1,1915/08/10,399,
08LA001,1,1915/08/11,394,
08LA001,1,1915/08/12,385,
08LA001,1,1915/08/13,377,
08LA001,1,1915/08/14,365,
08LA001,1,1915/08/15,360,
08LA001,1,1915/08/16,357,
08LA001,1,1915/08/17,360,
08LA001,1,1915/08/18,365,
08LA001,1,1915/08/19,371,
08LA001,1,1915/08/20,377,
08LA001,1,1915/08/21,385,
08LA001,1,1915/08/22,379,
08LA001,1,1915/08/23,379,
08LA001,1,1915/08/24,377,
08LA001,1,1915/08/25,365,
08LA001,1,1915/08/26,360,
08LA001,1,1915/08/27,357,
08LA001,1,1915/08/28,345,
08LA001,1,1915/08/29,337,
08LA001,1,1915/08/30,331,
08LA001,1,1915/08/31,331,
08LA001,1,1915/09/01,328,
08LA001,1,1915/09/02,309,
08LA001,1,1915/09/03,292,
08LA001,1,1915/09/04,280,
08LA001,1,1915/09/05,272,
08LA001,1,1915/09/06,259,
08LA001,1,1915/09/07,247,
08LA001,1,1915/09/08,240,
08LA001,1,1915/09/09,222,
08LA001,1,1915/09/10,206,
08LA001,1,1915/09/11,191,
08LA001,1,1915/09/12,176,
08LA001,1,1915/09/13,168,
08LA001,1,1915/09/14,163,
08LA001,1,1915/09/15,158,
08LA001,1,1915/09/16,153,
08LA001,1,1915/09/17,156,
08LA001,1,1915/09/18,156,
08LA001,1,1915/09/19,156,
08LA001,1,1915/09/20,153,
08LA001,1,1915/09/21,151,
08LA001,1,1915/09/22,148,
08LA001,1,1915/09/23,144,
08LA001,1,1915/09/24,139,
08LA001,1,1915/09/25,134,
08LA001,1,1915/09/26,129,
08LA001,1,1915/09/27,122,
08LA001,1,1915/09/28,125,
08LA001,1,1915/09/29,120,
08LA001,1,1915/09/30,118,
08LA001,1,1915/10/01,120,
08LA001,1,1915/10/02,120,
08LA001,1,1915/10/03,120,
08LA001,1,1915/10/04,118,
08LA001,1,1915/10/05,116,
08LA001,1,1915/10/06,112,
08LA001,1,1915/10/07,107,
08LA001,1,1915/10/08,105,
08LA001,1,1915/10/09,103,
08LA001,1,1915/10/10,101,
08LA001,1,1915/10/11,98.8,
08LA001,1,1915/10/12,96.8,
08LA001,1,1915/10/13,96.8,
08LA001,1,1915/10/14,98.8,
08LA001,1,1915/10/15,96.8,
08LA001,1,1915/10/16,96.8,
08LA001,1,1915/10/17,94.9,
08LA001,1,1915/10/18,101,
08LA001,1,1915/10/19,105,
08LA001,1,1915/10/20,109,
08LA001,1,1915/10/21,109,
08LA001,1,1915/10/22,112,
08LA001,1,1915/10/23,114,
08LA001,1,1915/10/24,118,
08LA001,1,1915/10/25,122,
08LA001,1,1915/10/26,129,
08LA001,1,1915/10/27,134,
08LA001,1,1915/10/28,139,
08LA001,1,1915/10/29,141,
08LA001,1,1915/10/30,144,
08LA001,1,1915/10/31,146,
08LA001,1,1915/11/01,146,
08LA001,1,1915/11/02,146,
08LA001,1,1915/11/03,144,
08LA001,1,1915/11/04,139,
08LA001,1,1915/11/05,136,
08LA001,1,1915/11/06,134,
08LA001,1,1915/11/07,132,
08LA001,1,1915/11/08,125,
08LA001,1,1915/11/09,120,
08LA001,1,1915/11/10,116,
08LA001,1,1915/11/11,112,
08LA001,1,1915/11/12,107,
08LA001,1,1915/11/13,103,
08LA001,1,1915/11/14,98.8,
08LA001,1,1915/11/15,94.9,
08LA001,1,1915/11/16,94.9,
08LA001,1,1915/11/17,96.8,
08LA001,1,1915/11/18,94.9,
08LA001,1,1915/11/19,92.9,
08LA001,1,1915/11/20,90.9,
08LA001,1,1915/11/21,88.9,
08LA001,1,1915/11/22,88.9,
08LA001,1,1915/11/23,88.9,
08LA001,1,1915/11/24,86.9,
08LA001,1,1915/11/25,85,
08LA001,1,1915/11/26,83,
08LA001,1,1915/11/27,81,
08LA001,1,1915/11/28,79,
08LA001,1,1915/11/29,77,
08LA001,1,1915/11/30,75,
08LA001,1,1915/12/01,75,
08LA001,1,1915/12/02,75,
08LA001,1,1915/12/03,75,
08LA001,1,1915/12/04,77,
08LA001,1,1915/12/05,77,
08LA001,1,1915/12/06,75,
08LA001,1,1915/12/07,77,
08LA001,1,1915/12/08,81,
08LA001,1,1915/12/09,79,
08LA001,1,1915/12/10,77,
08LA001,1,1915/12/11,75,
08LA001,1,1915/12/12,73.1,
08LA001,1,1915/12/13,71.1,
08LA001,1,1915/12/14,71.1,
08LA001,1,1915/12/15,71.1,
08LA001,1,1915/12/16,69.4,
08LA001,1,1915/12/17,69.4,
08LA001,1,1915/12/18,69.4,
08LA001,1,1915/12/19,69.4,
08LA001,1,1915/12/20,67.4,
08LA001,1,1915/12/21,67.4,
08LA001,1,1915/12/22,67.4,
08LA001,1,1915/12/23,65.4,
08LA001,1,1915/12/24,65.4,
08LA001,1,1915/12/25,65.4,
08LA001,1,1915/12/26,65.4,
08LA001,1,1915/12/27,65.4,
08LA001,1,1915/12/28,63.7,
08LA001,1,1915/12/29,63.7,
08LA001,1,1915/12/30,63.7,
08LA001,1,1915/12/31,63.7,
08LA001,1,1916/01/01,54.4,
08LA001,1,1916/01/02,54.4,
08LA001,1,1916/01/03,54.4,
08LA001,1,1916/01/04,54.4,
08LA001,1,1916/01/05,53,
08LA001,1,1916/01/06,53,
08LA001,1,1916/01/07,53,
08LA001,1,1916/01/08,53,
08LA001,1,1916/01/09,53,
08LA001,1,1916/01/10,51.5,
08LA001,1,1916/01/11,51.5,
08LA001,1,1916/01/12,51.5,
08LA001,1,1916/01/13,51.5,
08LA001,1,1916/01/14,51.5,
08LA001,1,1916/01/15,50.1,
08LA001,1,1916/01/16,50.1,
08LA001,1,1916/01/17,50.1,
08LA001,1,1916/01/18,50.1,
08LA001,1,1916/01/19,50.1,
08LA001,1,1916/01/20,50.1,
08LA001,1,1916/01/21,50.1,
08LA001,1,1916/01/22,48.7,
08LA001,1,1916/01/23,48.7,
08LA001,1,1916/01/24,48.7,
08LA001,1,1916/01/25,48.7,
08LA001,1,1916/01/26,48.7,
08LA001,1,1916/01/27,47.3,
08LA001,1,1916/01/28,47.3,
08LA001,1,1916/01/29,47.3,
08LA001,1,1916/01/30,46.2,
08LA001,1,1916/01/31,46.2,
08LA001,1,1916/02/01,46.2,
08LA001,1,1916/02/02,46.2,
08LA001,1,1916/02/03,44.7,
08LA001,1,1916/02/04,44.7,
08LA001,1,1916/02/05,44.7,
08LA001,1,1916/02/06,44.7,
08LA001,1,1916/02/07,43.3,
08LA001,1,1916/02/08,43.3,
08LA001,1,1916/02/09,43.3,
08LA001,1,1916/02/10,43.3,
08LA001,1,1916/02/11,43.3,
08LA001,1,1916/02/12,42.2,
08LA001,1,1916/02/13,42.2,
08LA001,1,1916/02/14,42.2,
08LA001,1,1916/02/15,43.3,
08LA001,1,1916/02/16,44.7,
08LA001,1,1916/02/17,44.7,
08LA001,1,1916/02/18,44.7,
08LA001,1,1916/02/19,44.7,
08LA001,1,1916/02/20,46.2,
08LA001,1,1916/02/21,46.2,
08LA001,1,1916/02/22,46.2,
08LA001,1,1916/02/23,46.2,
08LA001,1,1916/02/24,44.7,
08LA001,1,1916/02/25,44.7,
08LA001,1,1916/02/26,44.7,
08LA001,1,1916/02/27,43.3,
08LA001,1,1916/02/28,43.3,
08LA001,1,1916/02/29,43.3,
08LA001,1,1916/03/01,39.6,
08LA001,1,1916/03/02,39.6,
08LA001,1,1916/03/03,39.6,
08LA001,1,1916/03/04,38.5,
08LA001,1,1916/03/05,38.5,
08LA001,1,1916/03/06,38.5,
08LA001,1,1916/03/07,38.5,
